MILLIS,X,Y,Z
6092,780.0,-340.0,560.0
6109,520.0,-368.0,668.0
6126,520.0,-368.0,668.0
6142,520.0,-368.0,668.0
6159,520.0,-368.0,668.0
6176,520.0,-368.0,668.0
6192,520.0,-368.0,668.0
6209,540.0,-428.0,688.0
6226,540.0,-428.0,688.0
6243,540.0,-428.0,688.0
6259,540.0,-428.0,688.0
6276,540.0,-428.0,688.0
6292,540.0,-428.0,688.0
6309,388.0,-380.0,640.0
6325,388.0,-380.0,640.0
6343,388.0,-380.0,640.0
6360,388.0,-380.0,640.0
6378,388.0,-380.0,640.0
6397,388.0,-380.0,640.0
6415,376.0,-640.0,616.0
6433,376.0,-640.0,616.0
6453,376.0,-640.0,616.0
6470,376.0,-640.0,616.0
6488,376.0,-640.0,616.0
6504,376.0,-640.0,616.0
6521,200.0,-716.0,404.0
6538,200.0,-716.0,404.0
6554,200.0,-716.0,404.0
6570,200.0,-716.0,404.0
6587,200.0,-716.0,404.0
6605,200.0,-716.0,404.0
6621,96.0,-928.0,400.0
6638,96.0,-928.0,400.0
6654,96.0,-928.0,400.0
6671,96.0,-928.0,400.0
6688,96.0,-928.0,400.0
6704,96.0,-928.0,400.0
6722,40.0,-968.0,72.0
6738,40.0,-968.0,72.0
6755,40.0,-968.0,72.0
6771,40.0,-968.0,72.0
6788,40.0,-968.0,72.0
6804,40.0,-968.0,72.0
6821,-20.0,-1048.0,-32.0
6838,-20.0,-1048.0,-32.0
6854,-20.0,-1048.0,-32.0
6871,-20.0,-1048.0,-32.0
6888,-20.0,-1048.0,-32.0
6904,-20.0,-1048.0,-32.0
6922,-20.0,-1048.0,-32.0
6937,40.0,-992.0,-196.0
6954,40.0,-992.0,-196.0
6971,40.0,-992.0,-196.0
6988,40.0,-992.0,-196.0
7004,40.0,-992.0,-196.0
7021,40.0,-992.0,-196.0
7038,28.0,-1024.0,-400.0
7054,28.0,-1024.0,-400.0
7071,28.0,-1024.0,-400.0
7088,28.0,-1024.0,-400.0
7105,28.0,-1024.0,-400.0
7120,28.0,-1024.0,-400.0
7138,24.0,-1092.0,-284.0
7154,24.0,-1092.0,-284.0
7171,24.0,-1092.0,-284.0
7188,24.0,-1092.0,-284.0
7205,24.0,-1092.0,-284.0
7221,24.0,-1092.0,-284.0
7238,-36.0,-1172.0,-192.0
7255,-36.0,-1172.0,-192.0
7271,-36.0,-1172.0,-192.0
7288,-36.0,-1172.0,-192.0
7304,-36.0,-1172.0,-192.0
7321,-36.0,-1172.0,-192.0
7337,-36.0,-1172.0,-192.0
7355,-36.0,-1016.0,-184.0
7371,-36.0,-1016.0,-184.0
7387,-36.0,-1016.0,-184.0
7404,-36.0,-1016.0,-184.0
7421,-36.0,-1016.0,-184.0
7438,-36.0,-1016.0,-184.0
7454,-36.0,-992.0,88.0
7471,-36.0,-992.0,88.0
7488,-36.0,-992.0,88.0
7505,-36.0,-992.0,88.0
7522,-36.0,-992.0,88.0
7538,-36.0,-992.0,88.0
7555,24.0,-936.0,320.0
7572,24.0,-936.0,320.0
7588,24.0,-936.0,320.0
7605,24.0,-936.0,320.0
7622,24.0,-936.0,320.0
7638,24.0,-936.0,320.0
7655,36.0,-712.0,628.0
7671,36.0,-712.0,628.0
7688,36.0,-712.0,628.0
7705,36.0,-712.0,628.0
7721,36.0,-712.0,628.0
7738,36.0,-712.0,628.0
7755,76.0,-468.0,708.0
7771,76.0,-468.0,708.0
7788,76.0,-468.0,708.0
7805,76.0,-468.0,708.0
7822,76.0,-468.0,708.0
7838,76.0,-468.0,708.0
7854,76.0,-468.0,708.0
7871,-28.0,-36.0,924.0
7888,-28.0,-36.0,924.0
7905,-28.0,-36.0,924.0
7921,-28.0,-36.0,924.0
7938,-28.0,-36.0,924.0
7954,-28.0,-36.0,924.0
7972,-40.0,168.0,856.0
7988,-40.0,168.0,856.0
8005,-40.0,168.0,856.0
8022,-40.0,168.0,856.0
8039,-40.0,168.0,856.0
8057,-40.0,168.0,856.0
8076,-36.0,392.0,816.0
8093,-36.0,392.0,816.0
8112,-36.0,392.0,816.0
8130,-36.0,392.0,816.0
8148,-36.0,392.0,816.0
8167,-36.0,392.0,816.0
8186,-48.0,512.0,784.0
8203,-48.0,512.0,784.0
8221,-48.0,512.0,784.0
8237,-48.0,512.0,784.0
8254,-48.0,512.0,784.0
8271,-48.0,512.0,784.0
8287,-20.0,608.0,700.0
8305,-20.0,608.0,700.0
8321,-20.0,608.0,700.0
8338,-20.0,608.0,700.0
8355,-20.0,608.0,700.0
8371,-20.0,608.0,700.0
8388,-88.0,772.0,564.0
8404,-88.0,772.0,564.0
8421,-88.0,772.0,564.0
8438,-88.0,772.0,564.0
8454,-88.0,772.0,564.0
8472,-88.0,772.0,564.0
8488,-96.0,900.0,384.0
8504,-96.0,900.0,384.0
8521,-96.0,900.0,384.0
8538,-96.0,900.0,384.0
8555,-96.0,900.0,384.0
8572,-96.0,900.0,384.0
8587,-68.0,956.0,288.0
8604,-68.0,956.0,288.0
8622,-68.0,956.0,288.0
8638,-68.0,956.0,288.0
8654,-68.0,956.0,288.0
8672,-68.0,956.0,288.0
8688,-128.0,892.0,424.0
8705,-128.0,892.0,424.0
8721,-128.0,892.0,424.0
8738,-128.0,892.0,424.0
8755,-128.0,892.0,424.0
8771,-128.0,892.0,424.0
8788,-128.0,892.0,424.0
8805,-68.0,1052.0,156.0
8822,-68.0,1052.0,156.0
8838,-68.0,1052.0,156.0
8855,-68.0,1052.0,156.0
8872,-68.0,1052.0,156.0
8888,-68.0,1052.0,156.0
8905,-52.0,640.0,608.0
8921,-52.0,640.0,608.0
8938,-52.0,640.0,608.0
8955,-52.0,640.0,608.0
8972,-52.0,640.0,608.0
8988,-52.0,640.0,608.0
9005,24.0,272.0,780.0
9022,24.0,272.0,780.0
9038,24.0,272.0,780.0
9054,24.0,272.0,780.0
9071,24.0,272.0,780.0
9088,24.0,272.0,780.0
9104,128.0,-32.0,860.0
9122,128.0,-32.0,860.0
9138,128.0,-32.0,860.0
9155,128.0,-32.0,860.0
9172,128.0,-32.0,860.0
9188,128.0,-32.0,860.0
9205,56.0,-308.0,824.0
9222,56.0,-308.0,824.0
9238,56.0,-308.0,824.0
9255,56.0,-308.0,824.0
9272,56.0,-308.0,824.0
9288,56.0,-308.0,824.0
9304,56.0,-308.0,824.0
9322,32.0,-548.0,600.0
9338,32.0,-548.0,600.0
9354,32.0,-548.0,600.0
9371,32.0,-548.0,600.0
9388,32.0,-548.0,600.0
9404,32.0,-548.0,600.0
9422,16.0,-556.0,412.0
9439,16.0,-556.0,412.0
9455,16.0,-556.0,412.0
9472,16.0,-556.0,412.0
9489,16.0,-556.0,412.0
9505,16.0,-556.0,412.0
9522,0.0,-908.0,544.0
9538,0.0,-908.0,544.0
9554,0.0,-908.0,544.0
9572,0.0,-908.0,544.0
9588,0.0,-908.0,544.0
9605,0.0,-908.0,544.0
9621,-4.0,-824.0,580.0
9638,-4.0,-824.0,580.0
9655,-4.0,-824.0,580.0
9672,-4.0,-824.0,580.0
9689,-4.0,-824.0,580.0
9705,-4.0,-824.0,580.0
9721,56.0,-844.0,596.0
9739,56.0,-844.0,596.0
9757,56.0,-844.0,596.0
