MILLIS,X,Y,Z
7550,-1008.0,240.0,168.0
7567,-1016.0,212.0,128.0
7584,-1016.0,212.0,128.0
7601,-1016.0,212.0,128.0
7617,-1016.0,212.0,128.0
7633,-1016.0,212.0,128.0
7651,-1016.0,212.0,128.0
7666,-1016.0,212.0,128.0
7683,-1004.0,200.0,112.0
7699,-1004.0,200.0,112.0
7717,-1004.0,200.0,112.0
7733,-1004.0,200.0,112.0
7751,-1004.0,200.0,112.0
7767,-1004.0,200.0,112.0
7784,-1032.0,200.0,92.0
7800,-1032.0,200.0,92.0
7817,-1032.0,200.0,92.0
7833,-1032.0,200.0,92.0
7851,-1032.0,200.0,92.0
7867,-1032.0,200.0,92.0
7883,-1028.0,200.0,68.0
7900,-1028.0,200.0,68.0
7917,-1028.0,200.0,68.0
7933,-1028.0,200.0,68.0
7951,-1028.0,200.0,68.0
7967,-1028.0,200.0,68.0
7983,-1040.0,240.0,56.0
8000,-1040.0,240.0,56.0
8017,-1040.0,240.0,56.0
8034,-1040.0,240.0,56.0
8050,-1040.0,240.0,56.0
8067,-1040.0,240.0,56.0
8084,-1004.0,224.0,80.0
8101,-1004.0,224.0,80.0
8116,-1004.0,224.0,80.0
8133,-1004.0,224.0,80.0
8149,-1004.0,224.0,80.0
8167,-1004.0,224.0,80.0
8184,-1004.0,224.0,80.0
8201,-992.0,332.0,88.0
8217,-992.0,332.0,88.0
8233,-992.0,332.0,88.0
8250,-992.0,332.0,88.0
8268,-992.0,332.0,88.0
8284,-992.0,332.0,88.0
8301,-1024.0,244.0,120.0
8317,-1024.0,244.0,120.0
8333,-1024.0,244.0,120.0
8350,-1024.0,244.0,120.0
8367,-1024.0,244.0,120.0
8383,-1024.0,244.0,120.0
8400,-1040.0,232.0,68.0
8418,-1040.0,232.0,68.0
8433,-1040.0,232.0,68.0
8451,-1040.0,232.0,68.0
8467,-1040.0,232.0,68.0
8483,-1040.0,232.0,68.0
8499,-964.0,264.0,164.0
8516,-964.0,264.0,164.0
8533,-964.0,264.0,164.0
8551,-964.0,264.0,164.0
8566,-964.0,264.0,164.0
8584,-964.0,264.0,164.0
8600,-964.0,264.0,164.0
8617,-984.0,248.0,172.0
8634,-984.0,248.0,172.0
8650,-984.0,248.0,172.0
8667,-984.0,248.0,172.0
8683,-984.0,248.0,172.0
8701,-984.0,248.0,172.0
8716,-1012.0,264.0,172.0
8732,-1012.0,264.0,172.0
8751,-1012.0,264.0,172.0
8767,-1012.0,264.0,172.0
8784,-1012.0,264.0,172.0
8800,-1012.0,264.0,172.0
8817,-1008.0,280.0,156.0
8833,-1008.0,280.0,156.0
8851,-1008.0,280.0,156.0
8869,-1008.0,280.0,156.0
8887,-1008.0,280.0,156.0
8906,-1008.0,280.0,156.0
8923,-992.0,300.0,132.0
8941,-992.0,300.0,132.0
8958,-992.0,300.0,132.0
8975,-992.0,300.0,132.0
8991,-992.0,300.0,132.0
9007,-992.0,300.0,132.0
9025,-1000.0,260.0,84.0
9041,-1000.0,260.0,84.0
9059,-1000.0,260.0,84.0
9075,-1000.0,260.0,84.0
9091,-1000.0,260.0,84.0
9108,-1000.0,260.0,84.0
9125,-1020.0,308.0,64.0
9141,-1020.0,308.0,64.0
9158,-1020.0,308.0,64.0
9175,-1020.0,308.0,64.0
9191,-1020.0,308.0,64.0
9208,-1020.0,308.0,64.0
9225,-988.0,304.0,44.0
9241,-988.0,304.0,44.0
9258,-988.0,304.0,44.0
9275,-988.0,304.0,44.0
9291,-988.0,304.0,44.0
9308,-988.0,304.0,44.0
9324,-988.0,304.0,44.0
9341,-940.0,336.0,64.0
9358,-940.0,336.0,64.0
9374,-940.0,336.0,64.0
9391,-940.0,336.0,64.0
9408,-940.0,336.0,64.0
9424,-940.0,336.0,64.0
9442,-1040.0,328.0,92.0
9458,-1040.0,328.0,92.0
9475,-1040.0,328.0,92.0
9491,-1040.0,328.0,92.0
9508,-1040.0,328.0,92.0
9524,-1040.0,328.0,92.0
9541,-944.0,156.0,32.0
9557,-944.0,156.0,32.0
9574,-944.0,156.0,32.0
9591,-944.0,156.0,32.0
9608,-944.0,156.0,32.0
9625,-944.0,156.0,32.0
9641,-1200.0,48.0,140.0
9658,-1200.0,48.0,140.0
9674,-1200.0,48.0,140.0
9692,-1200.0,48.0,140.0
9707,-1200.0,48.0,140.0
9724,-1200.0,48.0,140.0
9741,-1180.0,92.0,104.0
9758,-1180.0,92.0,104.0
9775,-1180.0,92.0,104.0
9791,-1180.0,92.0,104.0
9808,-1180.0,92.0,104.0
9825,-1180.0,92.0,104.0
9841,-1180.0,92.0,104.0
9857,-1052.0,-92.0,76.0
9875,-1052.0,-92.0,76.0
9891,-1052.0,-92.0,76.0
9908,-1052.0,-92.0,76.0
9924,-1052.0,-92.0,76.0
9941,-1052.0,-92.0,76.0
9958,-1024.0,40.0,128.0
9974,-1024.0,40.0,128.0
9991,-1024.0,40.0,128.0
10009,-1024.0,40.0,128.0
10025,-1024.0,40.0,128.0
10042,-1024.0,40.0,128.0
10058,-1028.0,-16.0,120.0
10075,-1028.0,-16.0,120.0
10091,-1028.0,-16.0,120.0
10108,-1028.0,-16.0,120.0
10125,-1028.0,-16.0,120.0
10141,-1028.0,-16.0,120.0
10158,-1004.0,24.0,184.0
10175,-1004.0,24.0,184.0
10192,-1004.0,24.0,184.0
10208,-1004.0,24.0,184.0
10225,-1004.0,24.0,184.0
10241,-1004.0,24.0,184.0
10258,-1004.0,24.0,184.0
10274,-1104.0,0.0,164.0
10292,-1104.0,0.0,164.0
10308,-1104.0,0.0,164.0
10325,-1104.0,0.0,164.0
10341,-1104.0,0.0,164.0
10358,-1104.0,0.0,164.0
10374,-1072.0,436.0,24.0
10392,-1072.0,436.0,24.0
10408,-1072.0,436.0,24.0
10424,-1072.0,436.0,24.0
10441,-1072.0,436.0,24.0
10458,-1072.0,436.0,24.0
10475,-944.0,208.0,-8.0
10491,-944.0,208.0,-8.0
10509,-944.0,208.0,-8.0
10525,-944.0,208.0,-8.0
10542,-944.0,208.0,-8.0
10559,-944.0,208.0,-8.0
10575,-928.0,432.0,-28.0
10592,-928.0,432.0,-28.0
10608,-928.0,432.0,-28.0
10625,-928.0,432.0,-28.0
10642,-928.0,432.0,-28.0
10658,-928.0,432.0,-28.0
10675,-1016.0,340.0,8.0
10691,-1016.0,340.0,8.0
10708,-1016.0,340.0,8.0
10725,-1016.0,340.0,8.0
10742,-1016.0,340.0,8.0
10758,-1016.0,340.0,8.0
10774,-1016.0,340.0,8.0
10791,-1008.0,268.0,56.0
10807,-1008.0,268.0,56.0
10825,-1008.0,268.0,56.0
10842,-1008.0,268.0,56.0
10858,-1008.0,268.0,56.0
10875,-1008.0,268.0,56.0
10891,-884.0,400.0,120.0
10909,-884.0,400.0,120.0
10925,-884.0,400.0,120.0
10941,-884.0,400.0,120.0
10959,-884.0,400.0,120.0
10975,-884.0,400.0,120.0
10992,-1256.0,264.0,188.0
11008,-1256.0,264.0,188.0
11025,-1256.0,264.0,188.0
11041,-1256.0,264.0,188.0
11058,-1256.0,264.0,188.0
11076,-1256.0,264.0,188.0
11092,-1112.0,68.0,88.0
11109,-1112.0,68.0,88.0
11125,-1112.0,68.0,88.0
11141,-1112.0,68.0,88.0
11159,-1112.0,68.0,88.0
11175,-1112.0,68.0,88.0
11192,-984.0,-76.0,100.0
11208,-984.0,-76.0,100.0
11224,-984.0,-76.0,100.0
11241,-984.0,-76.0,100.0
11257,-984.0,-76.0,100.0
11275,-984.0,-76.0,100.0
11291,-984.0,-76.0,100.0
11309,-1020.0,0.0,88.0
11325,-1020.0,0.0,88.0
11342,-1020.0,0.0,88.0
11358,-1020.0,0.0,88.0
11375,-1020.0,0.0,88.0
11391,-1020.0,0.0,88.0
11407,-1036.0,80.0,52.0
11425,-1036.0,80.0,52.0
11442,-1036.0,80.0,52.0
11458,-1036.0,80.0,52.0
11475,-1036.0,80.0,52.0
11492,-1036.0,80.0,52.0
11508,-1072.0,48.0,60.0
11525,-1072.0,48.0,60.0
11541,-1072.0,48.0,60.0
11558,-1072.0,48.0,60.0
11574,-1072.0,48.0,60.0
11592,-1072.0,48.0,60.0
11608,-1104.0,108.0,12.0
11625,-1104.0,108.0,12.0
11641,-1104.0,108.0,12.0
11658,-1104.0,108.0,12.0
11674,-1104.0,108.0,12.0
11692,-1104.0,108.0,12.0
11709,-1104.0,204.0,28.0
11725,-1104.0,204.0,28.0
11742,-1104.0,204.0,28.0
11759,-1104.0,204.0,28.0
11775,-1104.0,204.0,28.0
11792,-1104.0,204.0,28.0
11808,-1104.0,204.0,28.0
11825,-1104.0,140.0,48.0
11841,-1104.0,140.0,48.0
11858,-1104.0,140.0,48.0
11875,-1104.0,140.0,48.0
11892,-1104.0,140.0,48.0
11908,-1104.0,140.0,48.0
11925,-1100.0,-68.0,80.0
11941,-1100.0,-68.0,80.0
11958,-1100.0,-68.0,80.0
11974,-1100.0,-68.0,80.0
11993,-1100.0,-68.0,80.0
12009,-1100.0,-68.0,80.0
12026,-1036.0,36.0,56.0
12041,-1036.0,36.0,56.0
12058,-1036.0,36.0,56.0
12076,-1036.0,36.0,56.0
12092,-1036.0,36.0,56.0
12109,-1036.0,36.0,56.0
12125,-1112.0,-100.0,76.0
12142,-1112.0,-100.0,76.0
12158,-1112.0,-100.0,76.0
12176,-1112.0,-100.0,76.0
12192,-1112.0,-100.0,76.0
12208,-1112.0,-100.0,76.0
12226,-1112.0,-100.0,76.0
12242,-1036.0,64.0,100.0
12258,-1036.0,64.0,100.0
12275,-1036.0,64.0,100.0
12292,-1036.0,64.0,100.0
12308,-1036.0,64.0,100.0
12325,-1036.0,64.0,100.0
12342,-1000.0,-16.0,84.0
12358,-1000.0,-16.0,84.0
12376,-1000.0,-16.0,84.0
12392,-1000.0,-16.0,84.0
12409,-1000.0,-16.0,84.0
12425,-1000.0,-16.0,84.0
12442,-1032.0,28.0,100.0
