9.93548488,-84.12474822,4.8471,128.00
9.93548202,-84.12472534,2.1666,128.00
9.93546772,-84.12457275,11.8758,149.00
9.93544673,-84.12431335,20.4843,156.00
9.93542480,-84.12403106,22.0977,143.00
9.93540954,-84.12384033,15.0954,146.00
9.93540000,-84.12374114,8.0933,139.00
9.93539714,-84.12368011,4.8404,141.00
9.93538284,-84.12353515,11.3412,140.00
9.93537044,-84.12332153,16.6848,134.00
9.93535804,-84.12316131,12.9340,140.00
9.93535327,-84.12308502,5.9249,146.00
9.93533992,-84.12290954,13.4696,131.00
9.93533229,-84.12279510,9.1553,128.00
9.93533229,-84.12278747,0.5372,137.00
9.93532276,-84.12267303,9.1655,135.00
9.93531322,-84.12254333,10.2349,140.00
9.93530464,-84.12241363,10.2369,150.00
9.93528747,-84.12223052,14.5692,142.00
9.93527030,-84.12200164,17.7845,130.00
9.93526268,-84.12188720,9.1535,143.00
9.93526268,-84.12187957,0.5373,150.00
9.93525314,-84.12174987,10.2349,132.00
9.93524742,-84.12163543,9.1472,149.00
9.93523788,-84.12152862,8.6301,138.00
9.93522739,-84.12136077,12.9220,135.00
9.93521690,-84.12120819,11.8497,142.00
9.93521022,-84.12106323,11.8340,133.00
9.93521022,-84.12094879,8.5974,142.00
9.93520736,-84.12084197,8.5998,151.00
9.93521785,-84.12071990,9.7066,149.00
9.93523216,-84.12055206,13.4834,151.00
9.93525314,-84.12035369,15.6685,134.00
9.93527984,-84.12017822,13.5960,150.00
9.93530464,-84.12001800,13.0468,129.00
9.93534278,-84.11980438,16.9377,146.00
9.93537998,-84.11957550,18.5142,141.00
9.93543338,-84.11930847,21.3784,145.00
9.93552303,-84.11904907,21.6378,135.00
9.93561267,-84.11878204,22.1455,131.00
9.93570232,-84.11854553,19.6224,130.00
9.93574810,-84.11841583,10.8532,143.00
9.93584346,-84.11814117,23.3170,145.00
9.93595981,-84.11769866,35.6180,134.00
9.93587303,-84.11715698,43.5460,119.00
9.93537712,-84.11681365,47.8690,128.00
9.93473339,-84.11657714,54.7468,128.00
9.93401336,-84.11638641,59.2866,141.00
9.93315792,-84.11631011,68.6298,137.00
9.93219470,-84.11631011,76.9182,120.00
9.93111705,-84.11634063,86.0975,124.00
9.92997837,-84.11637878,91.0049,129.00
9.92893028,-84.11628723,84.0280,127.00
9.92803001,-84.11587524,78.7723,135.00
9.92735290,-84.11519622,76.2333,125.00
9.92691230,-84.11444854,68.3275,140.00
9.92653274,-84.11375427,62.6491,122.00
9.92613029,-84.11302185,65.8590,134.00
9.92571735,-84.11227416,67.6852,141.00
9.92532539,-84.11159515,61.7225,148.00
9.92498970,-84.11099243,54.3421,151.00
9.92467021,-84.11040496,52.7826,131.00
9.92434024,-84.10982513,52.7506,148.00
9.92401695,-84.10923767,52.9150,153.00
9.92366790,-84.10864257,54.4262,139.00
9.92316722,-84.10806274,60.7325,139.00
9.92248535,-84.10751342,69.6680,142.00
9.92162704,-84.10713958,74.4838,154.00
9.92068290,-84.10694122,77.0111,118.00
9.91981506,-84.10678100,70.4710,139.00
9.91923713,-84.10668182,46.7642,151.00
9.91899681,-84.10662841,19.6377,136.00
9.91896343,-84.10662841,2.7270,131.00
9.91896343,-84.10662841,0.0000,146.00
9.91896343,-84.10662841,0.0000,142.00
9.91896343,-84.10662841,0.0000,128.00
9.91881847,-84.10660552,11.6340,133.00
9.91837978,-84.10652923,35.6378,134.00
9.91753196,-84.10636901,68.8313,143.00
9.91670989,-84.10621643,66.7225,149.00
9.91590213,-84.10606384,65.6810,108.00
9.91510009,-84.10591125,65.1796,124.00
9.91433715,-84.10575103,62.2443,136.00
9.91361045,-84.10541534,63.7241,153.00
9.91305828,-84.10486602,61.6003,247.00
9.91279315,-84.10435485,45.5420,175.00
9.91271209,-84.10411071,20.4013,199.00
9.91271018,-84.10410308,0.5543,97.00
9.91271018,-84.10410308,0.0000,156.00
9.91269493,-84.10404205,4.9887,87.00
9.91259002,-84.10371398,27.1024,251.00
9.91241741,-84.10321807,41.0845,190.00
9.91221523,-84.10262298,49.9523,0.00
9.91199970,-84.10195159,55.4056,117.00
9.91173458,-84.10116577,65.3137,120.00
9.91143798,-84.10030364,71.7331,123.00
9.91113281,-84.09942626,73.4718,144.00
9.91082191,-84.09851074,76.1512,119.00
9.91048526,-84.09753417,81.4289,148.00
9.91020488,-84.09654998,80.5340,133.00
9.91014766,-84.09555053,78.5902,182.00
9.91017723,-84.09456634,77.4019,148.00
9.91020488,-84.09360504,75.8039,148.00
9.91023159,-84.09265136,74.7256,102.00
9.91025543,-84.09167480,76.8689,138.00
9.91028308,-84.09065246,80.6364,133.00
9.91030979,-84.08960723,82.2479,134.00
9.91033840,-84.08863067,76.8628,136.00
9.91036701,-84.08761596,80.1030,137.00
9.91040515,-84.08656311,82.8107,143.00
9.91043281,-84.08551788,82.2497,152.00
9.91045475,-84.08451080,78.9988,131.00
9.91053009,-84.08361816,70.6519,151.00
9.91067504,-84.08291625,56.5396,141.00
9.91084671,-84.08233642,47.6892,122.00
9.91102218,-84.08177947,45.7172,159.00
9.91120529,-84.08122253,46.4398,149.00
9.91137313,-84.08070373,42.9634,135.00
9.91157531,-84.08017730,44.4220,121.00
9.91172027,-84.07974243,35.7773,126.00
9.91184234,-84.07936096,31.6335,135.00
9.91185188,-84.07908630,22.0452,9.00
9.91177177,-84.07891082,14.8852,182.00
9.91178512,-84.07852935,30.1068,164.00
9.91207790,-84.07819366,35.2192,163.00
9.91226291,-84.07777404,36.4206,145.00
9.91244983,-84.07740783,32.1586,157.00
9.91257190,-84.07705688,29.5901,207.00
9.91268825,-84.07673645,26.9290,138.00
9.91284847,-84.07622528,41.7602,134.00
9.91311454,-84.07540893,67.9039,149.00
9.91338825,-84.07456207,70.1162,133.00
9.91370010,-84.07359313,80.2847,0.00
9.91403484,-84.07254028,86.9654,0.00
9.91438770,-84.07149505,86.9075,0.00
9.91473197,-84.07042694,88.2193,31.00
9.91506767,-84.06939697,85.4753,0.00
9.91548824,-84.06839752,85.3283,15.00
9.91597270,-84.06742095,86.0531,0.00
9.91643333,-84.06649780,81.8040,10.00
9.91684532,-84.06565856,73.3671,17.00
9.91724014,-84.06487274,69.3642,0.00
9.91756820,-84.06422424,57.3737,0.00
9.91779708,-84.06377410,39.8977,0.00
9.91796493,-84.06347656,27.1938,0.00
9.91806221,-84.06331634,14.6009,5.00
9.91810321,-84.06326293,5.4032,0.00
9.91815471,-84.06318664,7.1889,2.00
9.91821765,-84.06308746,9.5097,0.00
9.91827678,-84.06301116,7.5550,20.00
9.91833496,-84.06292724,7.9425,0.00
9.91834831,-84.06291198,1.9466,0.00
9.91834831,-84.06291198,0.0000,13.00
9.91834831,-84.06291198,0.0000,0.00
9.91834831,-84.06291198,0.0000,0.00
9.91834831,-84.06291198,0.0000,0.00
9.91834831,-84.06291198,0.0000,0.00
9.91836261,-84.06288909,1.9856,0.00
9.91846656,-84.06275939,13.1701,0.00
9.91847705,-84.06274414,1.3505,0.00
9.91847705,-84.06274414,0.0000,0.00
9.91847705,-84.06274414,0.0000,0.00
9.91851234,-84.06270599,4.2675,0.00
9.91852188,-84.06269073,1.3106,133.00
9.91852188,-84.06269073,0.0000,155.00
9.91859340,-84.06259918,9.0320,133.00
9.91868209,-84.06249237,11.1452,128.00
9.91878700,-84.06237792,12.3991,145.00
9.91892814,-84.06222534,16.3203,138.00
9.91903495,-84.06210327,12.8923,140.00
9.91912269,-84.06201171,9.9061,148.00
9.91915035,-84.06198120,3.4606,127.00
9.91915035,-84.06198120,0.0000,143.00
9.91915035,-84.06198120,0.0000,147.00
9.91917800,-84.06195068,3.1119,145.00
9.91926765,-84.06185913,10.3856,139.00
9.91932201,-84.06179046,6.8798,130.00
9.91932201,-84.06179046,0.0000,138.00
9.91940021,-84.06169891,9.3892,127.00
9.91950702,-84.06157684,12.8872,131.00
9.91951656,-84.06156158,1.3103,133.00
9.91955280,-84.06151580,4.7694,139.00
9.91968536,-84.06137084,15.4614,143.00
9.91973972,-84.06130981,6.5142,173.00
9.91973972,-84.06130981,0.0000,134.00
9.91973972,-84.06130981,0.0000,130.00
9.91973972,-84.06130981,0.0000,147.00
9.91973972,-84.06130981,0.0000,152.00
9.91973972,-84.06130981,0.0000,142.00
9.91973972,-84.06130981,0.0000,138.00
9.91973972,-84.06130981,0.0000,139.00
9.91973972,-84.06130981,0.0000,132.00
9.91973972,-84.06130981,0.0000,148.00
9.91973972,-84.06130981,0.0000,146.00
9.91973972,-84.06130981,0.0000,148.00
9.91973972,-84.06130981,0.0000,130.00
9.91973972,-84.06130981,0.0000,140.00
9.91973972,-84.06130981,0.0000,129.00
9.91982173,-84.06121826,9.9725,116.00
9.91987705,-84.06115722,6.1746,135.00
9.91991519,-84.06111907,4.4043,118.00
9.91998767,-84.06104278,8.2769,137.00
9.91999244,-84.06104278,0.4091,161.00
9.91999244,-84.06104278,0.0000,130.00
9.92004013,-84.06098175,6.1621,134.00
9.92012500,-84.06089782,9.3357,136.00
9.92027282,-84.06073760,17.4783,125.00
9.92037487,-84.06062316,12.2617,138.00
9.92041969,-84.06057739,4.7925,131.00
9.92052745,-84.06046295,12.5383,146.00
9.92064285,-84.06033325,13.7929,128.00
9.92071819,-84.06025695,8.4231,139.00
9.92080783,-84.06015777,10.7812,148.00
9.92092323,-84.06003570,13.3503,136.00
9.92095756,-84.05998992,4.2232,149.00
9.92101764,-84.05992889,6.8418,137.00
9.92104339,-84.05989837,3.3770,144.00
9.92111492,-84.05963897,21.1896,129.00
9.92117691,-84.05940246,18.9363,137.00
9.92118740,-84.05938720,1.8075,155.00
9.92118740,-84.05938720,0.0000,173.00
9.92118740,-84.05938720,0.0000,144.00
9.92118740,-84.05938720,0.0000,160.00
9.92118740,-84.05938720,0.0000,149.00
9.92118740,-84.05938720,0.0000,146.00
9.92118740,-84.05938720,0.0000,152.00
9.92118740,-84.05938720,0.0000,140.00
9.92118740,-84.05938720,0.0000,145.00
9.92118740,-84.05938720,0.0000,150.00
9.92123794,-84.05934143,5.2091,134.00
9.92142772,-84.05928039,15.8919,116.00
9.92172527,-84.05945587,27.2688,120.00
9.92168998,-84.05989074,34.4976,144.00
9.92178726,-84.06040191,41.0449,135.00
9.92203044,-84.06105804,55.1258,131.00
9.92236804,-84.06198883,77.8865,138.00
9.92259979,-84.06278991,66.0654,145.00
9.92261028,-84.06349945,55.3540,145.00
9.92265224,-84.06376647,21.7525,142.00
9.92294692,-84.06382751,23.9150,141.00
9.92306518,-84.06401824,17.7826,148.00
9.92304801,-84.06443023,32.8072,116.00
9.92331695,-84.06491088,43.3160,129.00
9.92378520,-84.06525421,46.0153,140.00
9.92435264,-84.06549835,49.2903,141.00
9.92479801,-84.06567382,38.1753,136.00
9.92522335,-84.06585693,36.9834,138.00
9.92557239,-84.06599426,29.8250,141.00
9.92567825,-84.06586456,13.2538,136.00
9.92564487,-84.06547546,30.7444,129.00
9.92563724,-84.06521606,20.4246,0.00
9.92561721,-84.06520080,1.9013,107.00
9.92555999,-84.06517791,5.0481,178.00
9.92555522,-84.06505584,9.6810,123.00
9.92554759,-84.06504821,0.8156,132.00
9.92558765,-84.06507873,4.1821,147.00
9.92558765,-84.06507873,0.0000,125.00
9.92558765,-84.06507873,0.0000,129.00
9.92558765,-84.06507873,0.0000,140.00